label,region,island,side,reef,protection_status,phylum,class,functional_group,species,quantity
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,browsers,Sparisoma viride,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,browsers,Sparisoma viride,5
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,browsers,Sparisoma viride,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,browsers,Sparisoma viride,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,browsers,Sparisoma viride,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,browsers,Sparisoma viride,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,macro-invertivores,Sphoeroides spengleri,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,piscivores,Sphyraena barracuda,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,50
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,piscivores,Sphyraena barracuda,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes adustus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes adustus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Stegastes adustus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,grazers,Stegastes adustus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes adustus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,grazers,Stegastes adustus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,grazers,Stegastes adustus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes adustus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,grazers,Stegastes adustus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes adustus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes dienceus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Stegastes dienceus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,grazers,Stegastes dienceus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,grazers,Stegastes dienceus,10
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes dienceus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,7
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,4
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,5
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,micro-invertivores,Stegastes leucostictus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,12
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,6
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,40
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,8
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,10
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,12
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,12
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,5
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes partitus,17
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,5
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes partitus,18
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes partitus,28
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,grazers,Stegastes partitus,43
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,18
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,31
PEC,Alacranes,Arrecife Alacranes,Leeward,Alacranes 7,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,28
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Piedra Ballena,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,8
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,6
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes partitus,20
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,107
PEC,Alacranes,Arrecife Alacranes,Leeward,Sardinas,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes partitus,6
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chordata,Vertebrata,grazers,Stegastes partitus,9
PEC,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chordata,Vertebrata,grazers,Stegastes partitus,38
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,42
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,27
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chordata,Vertebrata,grazers,Stegastes partitus,16
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,12
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,3
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes partitus,42
PEC,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,11
PEC,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte,OA,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Chordata,Vertebrata,grazers,Stegastes partitus,1
PEC,Alacranes,Arrecife Alacranes,Windward,Vapor,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,2
PEC,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chordata,Vertebrata,grazers,Stegastes partitus,4
PEC,Alacranes,Arrecife Alacranes,Windward,Tata y Rafa,MPA,Chordata,Vertebrata,grazers,Stegastes partitus,5
